userid,questionid,filename,colorscale,frequency,tasktype,responseId,response,fresponse,correct,expcondition,trial,result,responseTime,confidence,sequenceid
1134,16,f1_bodyheat_1,bodyheat,3,clickbox,50460,A,NULL,B,3,2,0,10696,0,13
1134,17,f1_coolwarm_1,coolwarm,3,clickbox,50850,A,NULL,A,3,2,1,2936,0,13
1134,18,f1_blueyellow_1,blueyellow,3,clickbox,51021,A,NULL,B,3,2,0,5520,0,13
1134,25,f1_bodyheat_2,bodyheat,3,clickbox,50464,A,NULL,A,3,3,1,2376,0,13
1134,26,f1_coolwarm_2,coolwarm,3,clickbox,50855,A,NULL,B,3,3,0,3744,0,13
1134,27,f1_blueyellow_2,blueyellow,3,clickbox,51017,A,NULL,A,3,3,1,2224,0,13
1134,34,f1_bodyheat_0,bodyheat,3,clickbox,50501,B,NULL,B,3,4,1,3016,0,13
1134,35,f1_coolwarm_0,coolwarm,3,clickbox,50844,A,NULL,A,3,4,1,3152,0,13
1134,36,f1_blueyellow_0,blueyellow,3,clickbox,51027,B,NULL,B,3,4,1,1944,0,13
1134,43,f2_bodyheat_1,bodyheat,5,clickbox,50531,B,NULL,A,3,1,0,2832,0,13
1134,44,f2_coolwarm_1,coolwarm,5,clickbox,50988,A,NULL,B,3,1,0,1632,0,13
1134,45,f2_blueyellow_1,blueyellow,5,clickbox,51030,B,NULL,A,3,1,0,1872,0,13
1134,52,f2_bodyheat_2,bodyheat,5,clickbox,50512,A,NULL,A,3,2,1,2440,0,13
1134,53,f2_coolwarm_2,coolwarm,5,clickbox,50984,B,NULL,B,3,2,1,2800,0,13
1134,54,f2_blueyellow_2,blueyellow,5,clickbox,51032,A,NULL,A,3,2,1,3096,0,13
1134,61,f2_bodyheat_0,bodyheat,5,clickbox,50506,A,NULL,B,3,3,0,2240,0,13
1134,62,f2_coolwarm_0,coolwarm,5,clickbox,50986,A,NULL,A,3,3,1,2544,0,13
1134,63,f2_blueyellow_0,blueyellow,5,clickbox,51034,B,NULL,B,3,3,1,2232,0,13
1134,70,f2_bodyheat_1,bodyheat,5,clickbox,50516,B,NULL,B,3,4,1,2936,0,13
1134,71,f2_coolwarm_1,coolwarm,5,clickbox,50867,A,NULL,A,3,4,1,2040,0,13
1134,72,f2_blueyellow_1,blueyellow,5,clickbox,51029,B,NULL,B,3,4,1,2496,0,13
1134,79,f3_bodyheat_2,bodyheat,7,clickbox,50545,B,NULL,B,3,1,1,2808,0,13
1134,80,f3_coolwarm_2,coolwarm,7,clickbox,50992,A,NULL,A,3,1,1,1672,0,13
1134,81,f3_blueyellow_2,blueyellow,7,clickbox,51041,B,NULL,B,3,1,1,1888,0,13
1134,88,f3_bodyheat_0,bodyheat,7,clickbox,50559,A,NULL,B,3,2,0,3760,0,13
1134,89,f3_coolwarm_0,coolwarm,7,clickbox,50997,A,NULL,A,3,2,1,1456,0,13
1134,90,f3_blueyellow_0,blueyellow,7,clickbox,51038,B,NULL,B,3,2,1,1584,0,13
1134,97,f3_bodyheat_1,bodyheat,7,clickbox,50551,B,NULL,B,3,3,1,3280,0,13
1134,98,f3_coolwarm_1,coolwarm,7,clickbox,50993,B,NULL,A,3,3,0,1744,0,13
1134,99,f3_blueyellow_1,blueyellow,7,clickbox,51039,A,NULL,B,3,3,0,1488,0,13
1134,106,f3_bodyheat_2,bodyheat,7,clickbox,50537,B,NULL,A,3,4,0,2288,0,13
1134,107,f3_coolwarm_2,coolwarm,7,clickbox,50994,B,NULL,B,3,4,1,1576,0,13
1134,108,f3_blueyellow_2,blueyellow,7,clickbox,51036,A,NULL,A,3,4,1,1768,0,13
1134,115,f4_bodyheat_0,bodyheat,9,clickbox,50576,B,NULL,B,3,1,1,3088,0,13
1134,116,f4_coolwarm_0,coolwarm,9,clickbox,51005,A,NULL,A,3,1,1,1656,0,13
1134,117,f4_blueyellow_0,blueyellow,9,clickbox,51042,B,NULL,B,3,1,1,1736,0,13
1134,124,f4_bodyheat_1,bodyheat,9,clickbox,50568,B,NULL,A,3,2,0,4704,0,13
1134,125,f4_coolwarm_1,coolwarm,9,clickbox,51001,B,NULL,B,3,2,1,2912,0,13
1134,126,f4_blueyellow_1,blueyellow,9,clickbox,51045,B,NULL,A,3,2,0,1672,0,13
1134,133,f4_bodyheat_2,bodyheat,9,clickbox,50584,A,NULL,B,3,3,0,4080,0,13
1134,134,f4_coolwarm_2,coolwarm,9,clickbox,51002,A,NULL,A,3,3,1,1952,0,13
1134,135,f4_blueyellow_2,blueyellow,9,clickbox,51046,B,NULL,B,3,3,1,1768,0,13
1134,142,f4_bodyheat_0,bodyheat,9,clickbox,50592,A,NULL,B,3,4,0,4176,0,13
1134,143,f4_coolwarm_0,coolwarm,9,clickbox,50999,A,NULL,A,3,4,1,2680,0,13
1134,144,f4_blueyellow_0,blueyellow,9,clickbox,51043,B,NULL,B,3,4,1,1824,0,13
1134,151,f5_bodyheat_1,bodyheat,11,clickbox,50836,B,NULL,B,3,1,1,3008,0,13
1134,152,f5_coolwarm_1,coolwarm,11,clickbox,51008,A,NULL,A,3,1,1,3272,0,13
1134,153,f5_blueyellow_1,blueyellow,11,clickbox,51048,B,NULL,B,3,1,1,2440,0,13
1134,160,f5_bodyheat_2,bodyheat,11,clickbox,50610,A,NULL,B,3,2,0,3600,0,13
1134,161,f5_coolwarm_2,coolwarm,11,clickbox,51014,B,NULL,A,3,2,0,1832,0,13
1134,162,f5_blueyellow_2,blueyellow,11,clickbox,51052,A,NULL,B,3,2,0,3008,0,13
1134,169,f5_bodyheat_0,bodyheat,11,clickbox,50599,A,NULL,B,3,3,0,3008,0,13
1134,170,f5_coolwarm_0,coolwarm,11,clickbox,51015,A,NULL,A,3,3,1,1600,0,13
1134,171,f5_blueyellow_0,blueyellow,11,clickbox,51054,B,NULL,B,3,3,1,1752,0,13
1134,178,f5_bodyheat_1,bodyheat,11,clickbox,50617,B,NULL,A,3,4,0,3016,0,13
1134,179,f5_coolwarm_1,coolwarm,11,clickbox,51010,B,NULL,B,3,4,1,2112,0,13
1134,180,f5_blueyellow_1,blueyellow,11,clickbox,51049,A,NULL,A,3,4,1,2296,0,13
1135,1,f1_greyscale_0,greyscale,3,clickbox,51087,B,NULL,B,1,1,1,3576,0,4
1135,2,f1_cubehelix_0,cubehelix,3,clickbox,50373,A,NULL,A,1,1,1,4369,0,4
1135,3,f1_rainbow_0,rainbow,3,clickbox,50478,B,NULL,B,1,1,1,6112,0,4
1135,10,f1_greyscale_1,greyscale,3,clickbox,51085,A,NULL,B,1,2,0,4416,0,4
1135,11,f1_cubehelix_1,cubehelix,3,clickbox,50371,B,NULL,A,1,2,0,6080,0,4
1135,12,f1_rainbow_1,rainbow,3,clickbox,50496,B,NULL,B,1,2,1,3152,0,4
1135,19,f1_greyscale_2,greyscale,3,clickbox,51092,A,NULL,A,1,3,1,3751,0,4
1135,20,f1_cubehelix_2,cubehelix,3,clickbox,50375,B,NULL,B,1,3,1,3248,0,4
1135,21,f1_rainbow_2,rainbow,3,clickbox,50505,B,NULL,A,1,3,0,5568,0,4
1135,28,f1_greyscale_0,greyscale,3,clickbox,51089,A,NULL,B,1,4,0,3704,0,4
1135,29,f1_cubehelix_0,cubehelix,3,clickbox,50372,A,NULL,A,1,4,1,5888,0,4
1135,30,f1_rainbow_0,rainbow,3,clickbox,50488,A,NULL,B,1,4,0,6712,0,4
1135,37,f2_greyscale_1,greyscale,5,clickbox,51094,B,NULL,A,1,1,0,3328,0,4
1135,38,f2_cubehelix_1,cubehelix,5,clickbox,50377,A,NULL,B,1,1,0,2648,0,4
1135,39,f2_rainbow_1,rainbow,5,clickbox,50837,B,NULL,A,1,1,0,69368,0,4
1135,46,f2_greyscale_2,greyscale,5,clickbox,51102,A,NULL,A,1,2,1,48208,0,4
1135,47,f2_cubehelix_2,cubehelix,5,clickbox,50381,B,NULL,B,1,2,1,6903,0,4
1135,48,f2_rainbow_2,rainbow,5,clickbox,50985,A,NULL,A,1,2,1,2520,0,4
1135,55,f2_greyscale_0,greyscale,5,clickbox,51106,A,NULL,B,1,3,0,3888,0,4
1135,56,f2_cubehelix_0,cubehelix,5,clickbox,50386,B,NULL,A,1,3,0,4280,0,4
1135,57,f2_rainbow_0,rainbow,5,clickbox,50841,A,NULL,B,1,3,0,3296,0,4
1135,64,f2_greyscale_1,greyscale,5,clickbox,51105,B,NULL,B,1,4,1,3720,0,4
1135,65,f2_cubehelix_1,cubehelix,5,clickbox,50376,B,NULL,A,1,4,0,5888,0,4
1135,66,f2_rainbow_1,rainbow,5,clickbox,50848,B,NULL,B,1,4,1,2512,0,4
1135,73,f3_greyscale_2,greyscale,7,clickbox,51111,B,NULL,B,1,1,1,2736,0,4
1135,74,f3_cubehelix_2,cubehelix,7,clickbox,50405,A,NULL,A,1,1,1,4847,0,4
1135,75,f3_rainbow_2,rainbow,7,clickbox,50989,B,NULL,B,1,1,1,8664,0,4
1135,82,f3_greyscale_0,greyscale,7,clickbox,51113,A,NULL,B,1,2,0,2624,0,4
1135,83,f3_cubehelix_0,cubehelix,7,clickbox,50399,B,NULL,A,1,2,0,4920,0,4
1135,84,f3_rainbow_0,rainbow,7,clickbox,51025,B,NULL,B,1,2,1,1880,0,4
1135,91,f3_greyscale_1,greyscale,7,clickbox,51108,B,NULL,B,1,3,1,4975,0,4
1135,92,f3_cubehelix_1,cubehelix,7,clickbox,50414,A,NULL,A,1,3,1,5304,0,4
1135,93,f3_rainbow_1,rainbow,7,clickbox,51053,A,NULL,B,1,3,0,4968,0,4
1135,100,f3_greyscale_2,greyscale,7,clickbox,51127,A,NULL,A,1,4,1,3488,0,4
1135,101,f3_cubehelix_2,cubehelix,7,clickbox,50393,B,NULL,B,1,4,1,2944,0,4
1135,102,f3_rainbow_2,rainbow,7,clickbox,51020,A,NULL,A,1,4,1,53016,0,4
1135,109,f4_greyscale_0,greyscale,9,clickbox,51132,A,NULL,B,1,1,0,4544,0,4
1135,110,f4_cubehelix_0,cubehelix,9,clickbox,50428,B,NULL,A,1,1,0,8809,0,4
1135,111,f4_rainbow_0,rainbow,9,clickbox,51063,B,NULL,B,1,1,1,2528,0,4
1135,118,f4_greyscale_1,greyscale,9,clickbox,51130,A,NULL,A,1,2,1,3128,0,4
1135,119,f4_cubehelix_1,cubehelix,9,clickbox,50418,B,NULL,B,1,2,1,4928,0,4
1135,120,f4_rainbow_1,rainbow,9,clickbox,51071,B,NULL,A,1,2,0,29576,0,4
1135,127,f4_greyscale_2,greyscale,9,clickbox,51128,A,NULL,B,1,3,0,2944,0,4
1135,128,f4_cubehelix_2,cubehelix,9,clickbox,50453,B,NULL,A,1,3,0,2944,0,4
1135,129,f4_rainbow_2,rainbow,9,clickbox,51056,A,NULL,B,1,3,0,3152,0,4
1135,136,f4_greyscale_0,greyscale,9,clickbox,51131,B,NULL,B,1,4,1,2912,0,4
1135,137,f4_cubehelix_0,cubehelix,9,clickbox,50448,A,NULL,A,1,4,1,25024,0,4
1135,138,f4_rainbow_0,rainbow,9,clickbox,51058,B,NULL,B,1,4,1,3632,0,4
1135,145,f5_greyscale_1,greyscale,11,clickbox,51134,B,NULL,B,1,1,1,2864,0,4
1135,146,f5_cubehelix_1,cubehelix,11,clickbox,50468,A,NULL,A,1,1,1,2672,0,4
1135,147,f5_rainbow_1,rainbow,11,clickbox,51083,B,NULL,B,1,1,1,3944,0,4
1135,154,f5_greyscale_2,greyscale,11,clickbox,51135,B,NULL,B,1,2,1,3456,0,4
1135,155,f5_cubehelix_2,cubehelix,11,clickbox,50457,B,NULL,A,1,2,0,3656,0,4
1135,156,f5_rainbow_2,rainbow,11,clickbox,51074,B,NULL,B,1,2,1,4584,0,4
1135,163,f5_greyscale_0,greyscale,11,clickbox,51138,A,NULL,B,1,3,0,3272,0,4
1135,164,f5_cubehelix_0,cubehelix,11,clickbox,50472,A,NULL,A,1,3,1,2992,0,4
1135,165,f5_rainbow_0,rainbow,11,clickbox,51075,A,NULL,B,1,3,0,2920,0,4
1135,172,f5_greyscale_1,greyscale,11,clickbox,51137,A,NULL,A,1,4,1,9448,0,4
1135,173,f5_cubehelix_1,cubehelix,11,clickbox,50463,B,NULL,B,1,4,1,2736,0,4
1135,174,f5_rainbow_1,rainbow,11,clickbox,51081,A,NULL,A,1,4,1,24352,0,4
1136,4,f1_singlehue_0,singlehue,3,clickbox,50668,A,NULL,B,2,1,0,3775,0,9
1136,5,f1_extbodyheat_0,extbodyheat,3,clickbox,50510,B,NULL,A,2,1,0,6229,0,9
1136,6,f1_spectral_0,spectral,3,clickbox,50380,A,NULL,B,2,1,0,5928,0,9
1136,13,f1_singlehue_1,singlehue,3,clickbox,50653,B,NULL,B,2,2,1,3658,0,9
1136,14,f1_extbodyheat_1,extbodyheat,3,clickbox,50515,A,NULL,A,2,2,1,3458,0,9
1136,15,f1_spectral_1,spectral,3,clickbox,50396,B,NULL,B,2,2,1,3940,0,9
1136,22,f1_singlehue_2,singlehue,3,clickbox,50661,B,NULL,A,2,3,0,4245,0,9
1136,23,f1_extbodyheat_2,extbodyheat,3,clickbox,50524,A,NULL,B,2,3,0,6736,0,9
1136,24,f1_spectral_2,spectral,3,clickbox,50389,B,NULL,A,2,3,0,6140,0,9
1136,31,f1_singlehue_0,singlehue,3,clickbox,50647,B,NULL,B,2,4,1,4698,0,9
1136,32,f1_extbodyheat_0,extbodyheat,3,clickbox,50526,A,NULL,A,2,4,1,3901,0,9
1136,33,f1_spectral_0,spectral,3,clickbox,50384,B,NULL,B,2,4,1,3606,0,9
1136,40,f2_singlehue_1,singlehue,5,clickbox,50681,B,NULL,A,2,1,0,2518,0,9
1136,41,f2_extbodyheat_1,extbodyheat,5,clickbox,50535,A,NULL,B,2,1,0,3295,0,9
1136,42,f2_spectral_1,spectral,5,clickbox,50423,B,NULL,A,2,1,0,3136,0,9
1136,49,f2_singlehue_2,singlehue,5,clickbox,50677,A,NULL,A,2,2,1,5710,0,9
1136,50,f2_extbodyheat_2,extbodyheat,5,clickbox,50555,B,NULL,B,2,2,1,4043,0,9
1136,51,f2_spectral_2,spectral,5,clickbox,50411,A,NULL,A,2,2,1,4883,0,9
1136,58,f2_singlehue_0,singlehue,5,clickbox,50687,B,NULL,B,2,3,1,3273,0,9
1136,59,f2_extbodyheat_0,extbodyheat,5,clickbox,50542,A,NULL,A,2,3,1,4843,0,9
1136,60,f2_spectral_0,spectral,5,clickbox,50404,B,NULL,B,2,3,1,8538,0,9
1136,67,f2_singlehue_1,singlehue,5,clickbox,50671,B,NULL,B,2,4,1,2953,0,9
1136,68,f2_extbodyheat_1,extbodyheat,5,clickbox,50548,A,NULL,A,2,4,1,3272,0,9
1136,69,f2_spectral_1,spectral,5,clickbox,50417,B,NULL,B,2,4,1,5071,0,9
1136,76,f3_singlehue_2,singlehue,7,clickbox,50707,A,NULL,B,2,1,0,3393,0,9
1136,77,f3_extbodyheat_2,extbodyheat,7,clickbox,50575,B,NULL,A,2,1,0,2381,0,9
1136,78,f3_spectral_2,spectral,7,clickbox,50445,B,NULL,B,2,1,1,6959,0,9
1136,85,f3_singlehue_0,singlehue,7,clickbox,50693,B,NULL,B,2,2,1,3022,0,9
1136,86,f3_extbodyheat_0,extbodyheat,7,clickbox,50581,A,NULL,A,2,2,1,2603,0,9
1136,87,f3_spectral_0,spectral,7,clickbox,50447,B,NULL,B,2,2,1,2739,0,9
1136,94,f3_singlehue_1,singlehue,7,clickbox,50714,B,NULL,B,2,3,1,2117,0,9
1136,95,f3_extbodyheat_1,extbodyheat,7,clickbox,50569,A,NULL,A,2,3,1,4306,0,9
1136,96,f3_spectral_1,spectral,7,clickbox,50437,B,NULL,B,2,3,1,8743,0,9
1136,103,f3_singlehue_2,singlehue,7,clickbox,50700,A,NULL,A,2,4,1,3066,0,9
1136,104,f3_extbodyheat_2,extbodyheat,7,clickbox,50560,B,NULL,B,2,4,1,2359,0,9
1136,105,f3_spectral_2,spectral,7,clickbox,50430,A,NULL,A,2,4,1,8602,0,9
1136,112,f4_singlehue_0,singlehue,9,clickbox,50719,B,NULL,B,2,1,1,3152,0,9
1136,113,f4_extbodyheat_0,extbodyheat,9,clickbox,50606,A,NULL,A,2,1,1,3127,0,9
1136,114,f4_spectral_0,spectral,9,clickbox,50451,B,NULL,B,2,1,1,3459,0,9
1136,121,f4_singlehue_1,singlehue,9,clickbox,50729,A,NULL,A,2,2,1,8388,0,9
1136,122,f4_extbodyheat_1,extbodyheat,9,clickbox,50613,B,NULL,B,2,2,1,2446,0,9
1136,123,f4_spectral_1,spectral,9,clickbox,50455,B,NULL,A,2,2,0,3309,0,9
1136,130,f4_singlehue_2,singlehue,9,clickbox,50742,B,NULL,B,2,3,1,2927,0,9
1136,131,f4_extbodyheat_2,extbodyheat,9,clickbox,50589,A,NULL,A,2,3,1,3445,0,9
1136,132,f4_spectral_2,spectral,9,clickbox,50458,B,NULL,B,2,3,1,3597,0,9
1136,139,f4_singlehue_0,singlehue,9,clickbox,50734,B,NULL,B,2,4,1,2538,0,9
1136,140,f4_extbodyheat_0,extbodyheat,9,clickbox,50598,A,NULL,A,2,4,1,3242,0,9
1136,141,f4_spectral_0,spectral,9,clickbox,50465,B,NULL,B,2,4,1,4850,0,9
1136,148,f5_singlehue_1,singlehue,11,clickbox,50767,B,NULL,B,2,1,1,2958,0,9
1136,149,f5_extbodyheat_1,extbodyheat,11,clickbox,50634,A,NULL,A,2,1,1,6550,0,9
1136,150,f5_spectral_1,spectral,11,clickbox,50485,B,NULL,B,2,1,1,4397,0,9
1136,157,f5_singlehue_2,singlehue,11,clickbox,50755,B,NULL,B,2,2,1,2386,0,9
1136,158,f5_extbodyheat_2,extbodyheat,11,clickbox,50639,A,NULL,A,2,2,1,2744,0,9
1136,159,f5_spectral_2,spectral,11,clickbox,50479,B,NULL,B,2,2,1,14619,0,9
1136,166,f5_singlehue_0,singlehue,11,clickbox,50761,B,NULL,B,2,3,1,2576,0,9
1136,167,f5_extbodyheat_0,extbodyheat,11,clickbox,50624,A,NULL,A,2,3,1,2971,0,9
1136,168,f5_spectral_0,spectral,11,clickbox,50499,B,NULL,B,2,3,1,3057,0,9
1136,175,f5_singlehue_1,singlehue,11,clickbox,50747,A,NULL,A,2,4,1,2750,0,9
1136,176,f5_extbodyheat_1,extbodyheat,11,clickbox,50618,B,NULL,B,2,4,1,3225,0,9
1136,177,f5_spectral_1,spectral,11,clickbox,50492,A,NULL,A,2,4,1,3705,0,9
1138,4,f1_singlehue_0,singlehue,3,clickbox,50367,B,NULL,B,2,1,1,3801,0,11
1138,5,f1_extbodyheat_0,extbodyheat,3,clickbox,50654,A,NULL,A,2,1,1,3133,0,11
1138,6,f1_spectral_0,spectral,3,clickbox,50528,B,NULL,B,2,1,1,8440,0,11
1138,13,f1_singlehue_1,singlehue,3,clickbox,50369,A,NULL,B,2,2,0,3240,0,11
1138,14,f1_extbodyheat_1,extbodyheat,3,clickbox,50669,B,NULL,A,2,2,0,3216,0,11
1138,15,f1_spectral_1,spectral,3,clickbox,50518,A,NULL,B,2,2,0,2800,0,11
1138,22,f1_singlehue_2,singlehue,3,clickbox,50368,A,NULL,A,2,3,1,2975,0,11
1138,23,f1_extbodyheat_2,extbodyheat,3,clickbox,50664,B,NULL,B,2,3,1,2576,0,11
1138,24,f1_spectral_2,spectral,3,clickbox,50513,A,NULL,A,2,3,1,2510,0,11
1138,31,f1_singlehue_0,singlehue,3,clickbox,50366,B,NULL,B,2,4,1,6136,0,11
1138,32,f1_extbodyheat_0,extbodyheat,3,clickbox,50660,B,NULL,A,2,4,0,2010,0,11
1138,33,f1_spectral_0,spectral,3,clickbox,50508,A,NULL,B,2,4,0,4911,0,11
1138,40,f2_singlehue_1,singlehue,5,clickbox,50370,B,NULL,A,2,1,0,3648,0,11
1138,41,f2_extbodyheat_1,extbodyheat,5,clickbox,50678,B,NULL,B,2,1,1,5761,0,11
1138,42,f2_spectral_1,spectral,5,clickbox,50565,B,NULL,A,2,1,0,3920,0,11
1138,49,f2_singlehue_2,singlehue,5,clickbox,50385,A,NULL,A,2,2,1,2199,0,11
1138,50,f2_extbodyheat_2,extbodyheat,5,clickbox,50685,B,NULL,B,2,2,1,2817,0,11
1138,51,f2_spectral_2,spectral,5,clickbox,50546,A,NULL,A,2,2,1,4792,0,11
1138,58,f2_singlehue_0,singlehue,5,clickbox,50392,A,NULL,B,2,3,0,1929,0,11
1138,59,f2_extbodyheat_0,extbodyheat,5,clickbox,50674,B,NULL,A,2,3,0,2792,0,11
1138,60,f2_spectral_0,spectral,5,clickbox,50556,A,NULL,B,2,3,0,5726,0,11
1138,67,f2_singlehue_1,singlehue,5,clickbox,50388,B,NULL,B,2,4,1,3377,0,11
1138,68,f2_extbodyheat_1,extbodyheat,5,clickbox,50692,A,NULL,A,2,4,1,4088,0,11
1138,69,f2_spectral_1,spectral,5,clickbox,50538,B,NULL,B,2,4,1,4927,0,11
1138,76,f3_singlehue_2,singlehue,7,clickbox,50406,B,NULL,B,2,1,1,2184,0,11
1138,77,f3_extbodyheat_2,extbodyheat,7,clickbox,50696,A,NULL,A,2,1,1,2247,0,11
1138,78,f3_spectral_2,spectral,7,clickbox,50578,B,NULL,B,2,1,1,2591,0,11
1138,85,f3_singlehue_0,singlehue,7,clickbox,50398,A,NULL,B,2,2,0,4415,0,11
1138,86,f3_extbodyheat_0,extbodyheat,7,clickbox,50709,A,NULL,A,2,2,1,2465,0,11
1138,87,f3_spectral_0,spectral,7,clickbox,50574,B,NULL,B,2,2,1,5200,0,11
1138,94,f3_singlehue_1,singlehue,7,clickbox,50403,A,NULL,B,2,3,0,5536,0,11
1138,95,f3_extbodyheat_1,extbodyheat,7,clickbox,50716,B,NULL,A,2,3,0,4320,0,11
1138,96,f3_spectral_1,spectral,7,clickbox,50596,A,NULL,B,2,3,0,5360,0,11
1138,103,f3_singlehue_2,singlehue,7,clickbox,50412,B,NULL,A,2,4,0,4792,0,11
1138,104,f3_extbodyheat_2,extbodyheat,7,clickbox,50703,A,NULL,B,2,4,0,3472,0,11
1138,105,f3_spectral_2,spectral,7,clickbox,50587,A,NULL,A,2,4,1,3648,0,11
1138,112,f4_singlehue_0,singlehue,9,clickbox,50480,A,NULL,B,2,1,0,2192,0,11
1138,113,f4_extbodyheat_0,extbodyheat,9,clickbox,50732,A,NULL,A,2,1,1,2032,0,11
1138,114,f4_spectral_0,spectral,9,clickbox,50621,B,NULL,B,2,1,1,1952,0,11
1138,121,f4_singlehue_1,singlehue,9,clickbox,50476,A,NULL,A,2,2,1,2104,0,11
1138,122,f4_extbodyheat_1,extbodyheat,9,clickbox,50720,B,NULL,B,2,2,1,2576,0,11
1138,123,f4_spectral_1,spectral,9,clickbox,50603,B,NULL,A,2,2,0,2648,0,11
1138,130,f4_singlehue_2,singlehue,9,clickbox,50483,A,NULL,B,2,3,0,2080,0,11
1138,131,f4_extbodyheat_2,extbodyheat,9,clickbox,50726,B,NULL,A,2,3,0,3014,0,11
1138,132,f4_spectral_2,spectral,9,clickbox,50619,A,NULL,B,2,3,0,2671,0,11
1138,139,f4_singlehue_0,singlehue,9,clickbox,50473,B,NULL,B,2,4,1,2800,0,11
1138,140,f4_extbodyheat_0,extbodyheat,9,clickbox,50738,A,NULL,A,2,4,1,3368,0,11
1138,141,f4_spectral_0,spectral,9,clickbox,50614,B,NULL,B,2,4,1,3472,0,11
1138,148,f5_singlehue_1,singlehue,11,clickbox,50491,B,NULL,B,2,1,1,2183,0,11
1138,149,f5_extbodyheat_1,extbodyheat,11,clickbox,50766,B,NULL,A,2,1,0,3688,0,11
1138,150,f5_spectral_1,spectral,11,clickbox,50638,A,NULL,B,2,1,0,3984,0,11
1138,157,f5_singlehue_2,singlehue,11,clickbox,50497,B,NULL,B,2,2,1,2169,0,11
1138,158,f5_extbodyheat_2,extbodyheat,11,clickbox,50745,B,NULL,A,2,2,0,2768,0,11
1138,159,f5_spectral_2,spectral,11,clickbox,50649,B,NULL,B,2,2,1,7976,0,11
1138,166,f5_singlehue_0,singlehue,11,clickbox,50500,A,NULL,B,2,3,0,2311,0,11
1138,167,f5_extbodyheat_0,extbodyheat,11,clickbox,50756,B,NULL,A,2,3,0,2344,0,11
1138,168,f5_spectral_0,spectral,11,clickbox,50628,A,NULL,B,2,3,0,2136,0,11
1138,175,f5_singlehue_1,singlehue,11,clickbox,50487,B,NULL,A,2,4,0,2480,0,11
1138,176,f5_extbodyheat_1,extbodyheat,11,clickbox,50749,B,NULL,B,2,4,1,2176,0,11
1138,177,f5_spectral_1,spectral,11,clickbox,50632,A,NULL,A,2,4,1,2704,0,11
1139,7,f1_bodyheat_0,bodyheat,3,clickbox,50777,A,NULL,B,3,1,0,5705,0,16
1139,8,f1_coolwarm_0,coolwarm,3,clickbox,50379,B,NULL,A,3,1,0,12832,0,16
1139,9,f1_blueyellow_0,blueyellow,3,clickbox,50620,A,NULL,B,3,1,0,5032,0,16
1139,16,f1_bodyheat_1,bodyheat,3,clickbox,50769,B,NULL,B,3,2,1,4711,0,16
1139,17,f1_coolwarm_1,coolwarm,3,clickbox,50374,A,NULL,A,3,2,1,7521,0,16
1139,18,f1_blueyellow_1,blueyellow,3,clickbox,50633,B,NULL,B,3,2,1,4041,0,16
1139,25,f1_bodyheat_2,bodyheat,3,clickbox,50790,A,NULL,A,3,3,1,11784,0,16
1139,26,f1_coolwarm_2,coolwarm,3,clickbox,50383,A,NULL,B,3,3,0,7999,0,16
1139,27,f1_blueyellow_2,blueyellow,3,clickbox,50625,B,NULL,A,3,3,0,3859,0,16
1139,34,f1_bodyheat_0,bodyheat,3,clickbox,50795,B,NULL,B,3,4,1,3152,0,16
1139,35,f1_coolwarm_0,coolwarm,3,clickbox,50390,A,NULL,A,3,4,1,3639,0,16
1139,36,f1_blueyellow_0,blueyellow,3,clickbox,50609,B,NULL,B,3,4,1,3361,0,16
1139,43,f2_bodyheat_1,bodyheat,5,clickbox,50826,B,NULL,A,3,1,0,2432,0,16
1139,44,f2_coolwarm_1,coolwarm,5,clickbox,50397,A,NULL,B,3,1,0,2689,0,16
1139,45,f2_blueyellow_1,blueyellow,5,clickbox,50663,B,NULL,A,3,1,0,3632,0,16
1139,52,f2_bodyheat_2,bodyheat,5,clickbox,50815,A,NULL,A,3,2,1,8944,0,16
1139,53,f2_coolwarm_2,coolwarm,5,clickbox,50422,B,NULL,B,3,2,1,27769,0,16
1139,54,f2_blueyellow_2,blueyellow,5,clickbox,50645,A,NULL,A,3,2,1,3800,0,16
1139,61,f2_bodyheat_0,bodyheat,5,clickbox,50820,A,NULL,B,3,3,0,4663,0,16
1139,62,f2_coolwarm_0,coolwarm,5,clickbox,50434,A,NULL,A,3,3,1,5088,0,16
1139,63,f2_blueyellow_0,blueyellow,5,clickbox,50637,B,NULL,B,3,3,1,3136,0,16
1139,70,f2_bodyheat_1,bodyheat,5,clickbox,50804,B,NULL,B,3,4,1,4287,0,16
1139,71,f2_coolwarm_1,coolwarm,5,clickbox,50439,A,NULL,A,3,4,1,4247,0,16
1139,72,f2_blueyellow_1,blueyellow,5,clickbox,50655,B,NULL,B,3,4,1,4304,0,16
1139,79,f3_bodyheat_2,bodyheat,7,clickbox,50832,A,NULL,B,3,1,0,3680,0,16
1139,80,f3_coolwarm_2,coolwarm,7,clickbox,50493,A,NULL,A,3,1,1,17121,0,16
1139,81,f3_blueyellow_2,blueyellow,7,clickbox,50689,B,NULL,B,3,1,1,4009,0,16
1139,88,f3_bodyheat_0,bodyheat,7,clickbox,50838,B,NULL,B,3,2,1,2335,0,16
1139,89,f3_coolwarm_0,coolwarm,7,clickbox,50444,A,NULL,A,3,2,1,3832,0,16
1139,90,f3_blueyellow_0,blueyellow,7,clickbox,50682,B,NULL,B,3,2,1,3648,0,16
