userid,questionid,filename,colorscale,frequency,tasktype,responseId,response,fresponse,correct,result,responseTime,confidence,sequenceid
739,217,f5_coolwarm,coolwarm,11,click,36444,757.423,0.173689,0.25,1,18377,0,17
739,218,f5_coolwarm,coolwarm,11,click,36438,259.429,0.500576,0.5,1,77358,0,17
739,219,f5_coolwarm,coolwarm,11,click,36441,752.295,0.772151,0.75,1,6957,0,17
739,220,f5_coolwarm,coolwarm,11,click,36440,490.94,0.940922,1,1,6625,0,17
739,221,f5_blueyellow,blueyellow,11,click,36314,471.389,0.0165167,0,1,4374,0,17
739,222,f5_blueyellow,blueyellow,11,click,36308,749.93,0.266863,0.25,1,10101,0,17
739,223,f5_blueyellow,blueyellow,11,click,36304,712.176,0.524526,0.5,1,17390,0,17
739,224,f5_blueyellow,blueyellow,11,click,36300,113.5,0.688785,0.75,1,10475,0,17
739,225,f5_blueyellow,blueyellow,11,click,36317,48.49,0.976693,1,1,8123,0,17
740,16,f1_singlehue,singlehue,3,click,35555,155.414,0.0310491,0,1,5705,0,11
740,17,f1_singlehue,singlehue,3,click,35606,325.84,0.269852,0.25,1,118212,0,11
740,18,f1_singlehue,singlehue,3,click,35538,439.14,0.479391,0.5,1,6375,0,11
740,19,f1_singlehue,singlehue,3,click,35560,528.242,0.821035,0.75,1,5042,0,11
740,20,f1_singlehue,singlehue,3,click,35549,458.252,0.972617,1,1,5377,0,11
740,21,f1_extbodyheat,extbodyheat,3,click,35864,532.25,0.00230851,0,1,4310,0,11
740,22,f1_extbodyheat,extbodyheat,3,click,35856,772.363,0.250509,0.25,1,8852,0,11
740,23,f1_extbodyheat,extbodyheat,3,click,35859,426.461,0.495204,0.5,1,6487,0,11
740,24,f1_extbodyheat,extbodyheat,3,click,35863,113.265,0.654519,0.75,1,15262,0,11
740,25,f1_extbodyheat,extbodyheat,3,click,35857,331.387,0.986938,1,1,5762,0,11
740,26,f1_spectral,spectral,3,click,35747,274.268,0.00275518,0,1,6587,0,11
740,27,f1_spectral,spectral,3,click,35753,774.44,0.226069,0.25,1,10666,0,11
740,28,f1_spectral,spectral,3,click,35759,399.443,0.510781,0.5,1,11483,0,11
740,29,f1_spectral,spectral,3,click,35739,626.233,0.697944,0.75,1,13108,0,11
740,30,f1_spectral,spectral,3,click,35743,459.376,0.97432,1,1,6654,0,11
740,61,f2_singlehue,singlehue,5,click,35614,432.55,0.0281672,0,1,5735,0,11
740,62,f2_singlehue,singlehue,5,click,35636,646.207,0.274253,0.25,1,15545,0,11
740,63,f2_singlehue,singlehue,5,click,35643,159.198,0.358079,0.5,0,10560,0,11
740,64,f2_singlehue,singlehue,5,click,35620,273.256,0.600461,0.75,0,10864,0,11
740,65,f2_singlehue,singlehue,5,click,35626,353.29,0.979943,1,1,7528,0,11
740,66,f2_extbodyheat,extbodyheat,5,click,35867,362.282,0.0162728,0,1,5004,0,11
740,67,f2_extbodyheat,extbodyheat,5,click,35869,794.421,0.229023,0.25,1,6701,0,11
740,68,f2_extbodyheat,extbodyheat,5,click,35876,794.123,0.475728,0.5,1,8637,0,11
740,69,f2_extbodyheat,extbodyheat,5,click,35872,536.35,0.687526,0.75,1,6062,0,11
740,70,f2_extbodyheat,extbodyheat,5,click,35873,459.338,0.976154,1,1,4892,0,11
740,71,f2_spectral,spectral,5,click,35782,436.279,0.0145689,0,1,6767,0,11
740,72,f2_spectral,spectral,5,click,35797,728.551,0.213621,0.25,1,13139,0,11
740,73,f2_spectral,spectral,5,click,35767,324.401,0.504149,0.5,1,14731,0,11
740,74,f2_spectral,spectral,5,click,35778,88.226,0.691254,0.75,1,17522,0,11
740,75,f2_spectral,spectral,5,click,35786,358.338,0.975625,1,1,4992,0,11
740,106,f3_singlehue,singlehue,7,click,35655,385.291,0.0151979,0,1,7635,0,11
740,107,f3_singlehue,singlehue,7,click,35671,457.288,0.318571,0.25,1,14280,0,11
740,108,f3_singlehue,singlehue,7,click,35651,709.526,0.339441,0.5,0,10048,0,11
740,109,f3_singlehue,singlehue,7,click,35666,415.384,0.682538,0.75,1,12097,0,11
740,110,f3_singlehue,singlehue,7,click,35660,451.33,0.91214,1,1,7913,0,11
740,111,f3_extbodyheat,extbodyheat,7,click,35885,804.113,0.0294447,0,1,4342,0,11
740,112,f3_extbodyheat,extbodyheat,7,click,35884,656.451,0.250292,0.25,1,9756,0,11
740,113,f3_extbodyheat,extbodyheat,7,click,35893,358.171,0.479963,0.5,1,17034,0,11
740,114,f3_extbodyheat,extbodyheat,7,click,35879,399.238,0.678893,0.75,1,7566,0,11
740,115,f3_extbodyheat,extbodyheat,7,click,35896,364.288,0.979817,1,1,6969,0,11
740,116,f3_spectral,spectral,7,click,35801,87.339,0.00207319,0,1,7137,0,11
740,117,f3_spectral,spectral,7,click,35823,500.517,0.22479,0.25,1,16361,0,11
740,118,f3_spectral,spectral,7,click,35807,436.193,0.519976,0.5,1,9513,0,11
740,119,f3_spectral,spectral,7,click,35819,412.265,0.73976,0.75,1,13583,0,11
740,120,f3_spectral,spectral,7,click,35813,450.289,0.970028,1,1,5596,0,11
740,151,f4_singlehue,singlehue,9,click,35692,592.47,0.0553042,0,1,7991,0,11
740,152,f4_singlehue,singlehue,9,click,35688,470.367,0.349685,0.25,1,12463,0,11
740,153,f4_singlehue,singlehue,9,click,35682,201.337,0.474673,0.5,1,9649,0,11
740,154,f4_singlehue,singlehue,9,click,35699,592.557,0.536594,0.75,0,13547,0,11
740,155,f4_singlehue,singlehue,9,click,35676,569.119,0.955932,1,1,7098,0,11
740,156,f4_extbodyheat,extbodyheat,9,click,35900,780.77,0.0316579,0,1,5620,0,11
740,157,f4_extbodyheat,extbodyheat,9,click,35907,583.445,0.226864,0.25,1,7437,0,11
740,158,f4_extbodyheat,extbodyheat,9,click,35908,455.265,0.493621,0.5,1,9463,0,11
740,159,f4_extbodyheat,extbodyheat,9,click,35898,394.338,0.690861,0.75,1,10077,0,11
740,160,f4_extbodyheat,extbodyheat,9,click,35904,246.507,0.954242,1,1,8543,0,11
740,161,f4_spectral,spectral,9,click,35832,398.156,0.0124976,0,1,4376,0,11
740,162,f4_spectral,spectral,9,click,35843,753.337,0.206837,0.25,1,16054,0,11
740,163,f4_spectral,spectral,9,click,35836,479.315,0.523751,0.5,1,9982,0,11
740,164,f4_spectral,spectral,9,click,35830,341.232,0.746313,0.75,1,23989,0,11
740,165,f4_spectral,spectral,9,click,35839,232.242,0.971005,1,1,7021,0,11
740,196,f5_singlehue,singlehue,11,click,35718,423.293,0.0206173,0,1,8521,0,11
740,197,f5_singlehue,singlehue,11,click,35706,485.21,0.248139,0.25,1,15211,0,11
740,198,f5_singlehue,singlehue,11,click,35733,123.418,0.448425,0.5,1,14962,0,11
740,199,f5_singlehue,singlehue,11,click,35723,584.159,0.576001,0.75,0,12184,0,11
740,200,f5_singlehue,singlehue,11,click,35712,668.9,0.790641,1,0,5029,0,11
740,201,f5_extbodyheat,extbodyheat,11,click,35912,600.125,0.0197359,0,1,6298,0,11
740,202,f5_extbodyheat,extbodyheat,11,click,35915,716.333,0.276822,0.25,1,19444,0,11
740,203,f5_extbodyheat,extbodyheat,11,click,35921,181.264,0.47575,0.5,1,9805,0,11
740,204,f5_extbodyheat,extbodyheat,11,click,35922,485.104,0.720003,0.75,1,6171,0,11
740,205,f5_extbodyheat,extbodyheat,11,click,35918,775.47,0.984568,1,1,10289,0,11
740,206,f5_spectral,spectral,11,click,35853,36.403,0.0182748,0,1,7641,0,11
740,207,f5_spectral,spectral,11,click,35851,613.78,0.224512,0.25,1,10830,0,11
740,208,f5_spectral,spectral,11,click,35848,636.425,0.491359,0.5,1,6738,0,11
740,209,f5_spectral,spectral,11,click,35846,466.308,0.699667,0.75,1,11898,0,11
740,210,f5_spectral,spectral,11,click,35849,44.46,0.972111,1,1,7737,0,11
741,16,f1_singlehue,singlehue,3,click,36037,292.365,0.000193996,0,1,5253,0,12
741,17,f1_singlehue,singlehue,3,click,36022,716.148,0.284869,0.25,1,28615,0,12
741,18,f1_singlehue,singlehue,3,click,36030,773.48,0.511414,0.5,1,17993,0,12
741,19,f1_singlehue,singlehue,3,click,36026,594.171,0.697345,0.75,1,7717,0,12
741,20,f1_singlehue,singlehue,3,click,36032,471.256,0.978213,1,1,6759,0,12
741,21,f1_extbodyheat,extbodyheat,3,click,36131,514.271,0.0056499,0,1,22989,0,12
741,22,f1_extbodyheat,extbodyheat,3,click,36123,216.137,0.245782,0.25,1,36314,0,12
741,23,f1_extbodyheat,extbodyheat,3,click,36135,197.191,0.468474,0.5,1,11572,0,12
741,24,f1_extbodyheat,extbodyheat,3,click,36114,141.327,0.70108,0.75,1,10939,0,12
741,25,f1_extbodyheat,extbodyheat,3,click,36107,332.378,0.991767,1,1,10388,0,12
741,26,f1_spectral,spectral,3,click,35788,316.26,0.00274332,0,1,8344,0,12
741,27,f1_spectral,spectral,3,click,35758,754.455,0.234073,0.25,1,12434,0,12
741,28,f1_spectral,spectral,3,click,35774,672.377,0.467869,0.5,1,8417,0,12
741,29,f1_spectral,spectral,3,click,35770,615.346,0.756019,0.75,1,17767,0,12
741,30,f1_spectral,spectral,3,click,35780,484.385,0.985797,1,1,6747,0,12
741,61,f2_singlehue,singlehue,5,click,36053,428.58,0.0314043,0,1,9695,0,12
741,62,f2_singlehue,singlehue,5,click,36042,480.303,0.148053,0.25,0,6737,0,12
741,63,f2_singlehue,singlehue,5,click,36039,305.197,0.398667,0.5,0,14971,0,12
741,64,f2_singlehue,singlehue,5,click,36052,342.241,0.632528,0.75,0,9547,0,12
741,65,f2_singlehue,singlehue,5,click,36046,410.525,0.816844,1,0,6687,0,12
741,66,f2_extbodyheat,extbodyheat,5,click,36183,372.268,0.00305747,0,1,5273,0,12
741,67,f2_extbodyheat,extbodyheat,5,click,36190,481.154,0.222832,0.25,1,17273,0,12
741,68,f2_extbodyheat,extbodyheat,5,click,36199,535.86,0.550555,0.5,1,40618,0,12
741,69,f2_extbodyheat,extbodyheat,5,click,36178,692.23,0.747044,0.75,1,203877,0,12
741,70,f2_extbodyheat,extbodyheat,5,click,36203,368.263,0.00066008,1,0,5677,0,12
741,71,f2_spectral,spectral,5,click,35841,452.262,0.000253161,0,1,7628,0,12
741,72,f2_spectral,spectral,5,click,35810,386.221,0.209988,0.25,1,20556,0,12
741,73,f2_spectral,spectral,5,click,35818,597.32,0.509747,0.5,1,10033,0,12
741,74,f2_spectral,spectral,5,click,35837,243.335,0.712489,0.75,1,65725,0,12
741,75,f2_spectral,spectral,5,click,35796,746.135,0.995789,1,1,8101,0,12
741,106,f3_singlehue,singlehue,7,click,36061,242.53,0.0203545,0,1,8172,0,12
741,107,f3_singlehue,singlehue,7,click,36068,440.183,0.260402,0.25,1,16394,0,12
741,108,f3_singlehue,singlehue,7,click,36056,515.66,0.449304,0.5,1,13444,0,12
741,109,f3_singlehue,singlehue,7,click,36071,756.241,0.579942,0.75,0,8911,0,12
741,110,f3_singlehue,singlehue,7,click,36064,447.338,0.943646,1,1,8202,0,12
741,111,f3_extbodyheat,extbodyheat,7,click,36206,725.34,0.000654834,0,1,6903,0,12
741,112,f3_extbodyheat,extbodyheat,7,click,36215,670.278,0.279149,0.25,1,10029,0,12
741,113,f3_extbodyheat,extbodyheat,7,click,36226,542.203,0.48529,0.5,1,9703,0,12
741,114,f3_extbodyheat,extbodyheat,7,click,36220,402.27,0.749449,0.75,1,17083,0,12
741,115,f3_extbodyheat,extbodyheat,7,click,36212,723.343,0.00413089,1,0,15283,0,12
741,116,f3_spectral,spectral,7,click,35927,93.338,0.000760132,0,1,10382,0,12
741,117,f3_spectral,spectral,7,click,35925,125.238,0.236235,0.25,1,28343,0,12
741,118,f3_spectral,spectral,7,click,35917,265.222,0.504603,0.5,1,11423,0,12
741,119,f3_spectral,spectral,7,click,35871,220.396,0.754671,0.75,1,25192,0,12
741,120,f3_spectral,spectral,7,click,35914,456.293,1,1,1,17762,0,12
741,151,f4_singlehue,singlehue,9,click,36082,638.65,0.0279198,0,1,9312,0,12
741,152,f4_singlehue,singlehue,9,click,36077,616.387,0.296508,0.25,1,10667,0,12
741,153,f4_singlehue,singlehue,9,click,36074,642.257,0.439282,0.5,1,6545,0,12
741,154,f4_singlehue,singlehue,9,click,36076,356.13,0.676503,0.75,1,8101,0,12
741,155,f4_singlehue,singlehue,9,click,36080,232.387,0.971005,1,1,14110,0,12
741,156,f4_extbodyheat,extbodyheat,9,click,36237,415.13,0.0257698,0,1,6516,0,12
741,157,f4_extbodyheat,extbodyheat,9,click,36232,583.351,0.199833,0.25,1,6515,0,12
741,158,f4_extbodyheat,extbodyheat,9,click,36235,593.143,0.485028,0.5,1,14141,0,12
741,159,f4_extbodyheat,extbodyheat,9,click,36238,117.45,0.747019,0.75,1,16889,0,12
741,160,f4_extbodyheat,extbodyheat,9,click,36230,248.507,0.954487,1,1,11554,0,12
741,161,f4_spectral,spectral,9,click,35993,406.162,0.00017101,0,1,9596,0,12
741,162,f4_spectral,spectral,9,click,35942,733.448,0.211579,0.25,1,40194,0,12
741,163,f4_spectral,spectral,9,click,35990,485.317,0.47246,0.5,1,6737,0,12
741,164,f4_spectral,spectral,9,click,35932,91.295,0.704124,0.75,1,20941,0,12
741,165,f4_spectral,spectral,9,click,35988,234.245,0.993213,1,1,297547,0,12
741,196,f5_singlehue,singlehue,11,click,36087,116.5,0.0221773,0,1,9434,0,12
741,197,f5_singlehue,singlehue,11,click,36096,647.161,0.306596,0.25,1,29283,0,12
741,198,f5_singlehue,singlehue,11,click,36099,631.201,0.514281,0.5,1,8959,0,12
741,199,f5_singlehue,singlehue,11,click,36103,590.147,0.559139,0.75,0,9415,0,12
741,200,f5_singlehue,singlehue,11,click,36106,44.58,0.957282,1,1,21983,0,12
741,201,f5_extbodyheat,extbodyheat,11,click,36279,206.8,0.0223449,0,1,6388,0,12
741,202,f5_extbodyheat,extbodyheat,11,click,36241,542.296,0.229914,0.25,1,21807,0,12
741,203,f5_extbodyheat,extbodyheat,11,click,36250,403.51,0.490655,0.5,1,10305,0,12
741,204,f5_extbodyheat,extbodyheat,11,click,36244,802.105,0.733978,0.75,1,6000,0,12
741,205,f5_extbodyheat,extbodyheat,11,click,36276,217.12,0.00782964,1,0,5586,0,12
741,206,f5_spectral,spectral,11,click,35999,600.11,0.00967593,0,1,11382,0,12
741,207,f5_spectral,spectral,11,click,36015,465.155,0.24765,0.25,1,15871,0,12
741,208,f5_spectral,spectral,11,click,36007,646.288,0.519325,0.5,1,6161,0,12
741,209,f5_spectral,spectral,11,click,36010,357.36,0.718918,0.75,1,12402,0,12
741,210,f5_spectral,spectral,11,click,36017,46.48,0.97233,1,1,12946,0,12
742,1,f1_greyscale,greyscale,3,click,35762,286.36,0.00125385,0,1,6206,0,3
742,2,f1_greyscale,greyscale,3,click,35773,506.44,0.131956,0.25,0,3882,0,3
742,3,f1_greyscale,greyscale,3,click,35777,692.18,0.3086,0.5,0,3240,0,3
742,4,f1_greyscale,greyscale,3,click,35765,406.216,0.605283,0.75,0,6178,0,3
742,5,f1_greyscale,greyscale,3,click,35768,450.261,0.932006,1,1,3689,0,3
742,6,f1_cubehelix,cubehelix,3,click,35613,521.273,0.00494722,0,1,3304,0,3
742,7,f1_cubehelix,cubehelix,3,click,35600,493.358,0.259744,0.25,1,5861,0,3
742,8,f1_cubehelix,cubehelix,3,click,35604,456.376,0.436766,0.5,1,7779,0,3
742,9,f1_cubehelix,cubehelix,3,click,35610,394.406,0.719617,0.75,1,4050,0,3
742,10,f1_cubehelix,cubehelix,3,click,35605,333.393,0.986767,1,1,3841,0,3
742,11,f1_rainbow,rainbow,3,click,35529,146.166,0.0468133,0,1,6158,0,3
742,12,f1_rainbow,rainbow,3,click,35536,751.447,0.244637,0.25,1,3496,0,3
742,13,f1_rainbow,rainbow,3,click,35532,665.371,0.504438,0.5,1,3577,0,3
742,14,f1_rainbow,rainbow,3,click,35540,596.561,0.731668,0.75,1,4970,0,3
742,15,f1_rainbow,rainbow,3,click,35533,494.375,0.999641,1,1,3633,0,3
742,46,f2_greyscale,greyscale,5,click,35795,494.433,0.0235851,0,1,4588,0,3
742,47,f2_greyscale,greyscale,5,click,35785,767.81,0.0875548,0.25,0,5768,0,3
742,48,f2_greyscale,greyscale,5,click,35799,635.477,0.197987,0.5,0,7787,0,3
742,49,f2_greyscale,greyscale,5,click,35792,596.291,0.429586,0.75,0,4408,0,3
742,50,f2_greyscale,greyscale,5,click,35781,364.299,0.945283,1,1,5191,0,3
742,51,f2_cubehelix,cubehelix,5,click,35619,375.269,0.0050592,0,1,3207,0,3
742,52,f2_cubehelix,cubehelix,5,click,35616,486.456,0.205441,0.25,1,4388,0,3
742,53,f2_cubehelix,cubehelix,5,click,35624,629.416,0.458794,0.5,1,4524,0,3
742,54,f2_cubehelix,cubehelix,5,click,35629,442.59,0.707109,0.75,1,3986,0,3
742,55,f2_cubehelix,cubehelix,5,click,35621,43.54,0.975186,1,1,3994,0,3
742,56,f2_rainbow,rainbow,5,click,35548,450.261,0.000780572,0,1,4452,0,3
742,57,f2_rainbow,rainbow,5,click,35542,633.471,0.248071,0.25,1,3650,0,3
742,58,f2_rainbow,rainbow,5,click,35552,408.386,0.496387,0.5,1,5087,0,3
742,59,f2_rainbow,rainbow,5,click,35545,697.291,0.774308,0.75,1,3937,0,3
742,60,f2_rainbow,rainbow,5,click,35556,744.135,0.992619,1,1,3477,0,3
742,91,f3_greyscale,greyscale,7,click,35808,601.505,0.0583072,0,1,6514,0,3
742,92,f3_greyscale,greyscale,7,click,35816,804.307,0.195781,0.25,1,5921,0,3
742,93,f3_greyscale,greyscale,7,click,35811,694.262,0.217631,0.5,0,3649,0,3
742,94,f3_greyscale,greyscale,7,click,35803,804.405,0.439232,0.75,0,5712,0,3
742,95,f3_greyscale,greyscale,7,click,35817,457.339,0.988284,1,1,3276,0,3
742,96,f3_cubehelix,cubehelix,7,click,35645,587.575,0.0156988,0,1,3794,0,3
742,97,f3_cubehelix,cubehelix,7,click,35635,491.376,0.222078,0.25,1,8514,0,3
742,98,f3_cubehelix,cubehelix,7,click,35641,482.275,0.397625,0.5,0,5383,0,3
742,99,f3_cubehelix,cubehelix,7,click,35639,401.244,0.69058,0.75,1,4050,0,3
742,100,f3_cubehelix,cubehelix,7,click,35648,361.291,0.991226,1,1,3207,0,3
742,101,f3_rainbow,rainbow,7,click,35559,233.568,0.0128883,0,1,3400,0,3
742,102,f3_rainbow,rainbow,7,click,35563,569.39,0.236105,0.25,1,4653,0,3
742,103,f3_rainbow,rainbow,7,click,35566,268.41,0.502818,0.5,1,5455,0,3
742,104,f3_rainbow,rainbow,7,click,35571,419.257,0.74334,0.75,1,4460,0,3
742,105,f3_rainbow,rainbow,7,click,35567,458.294,0.992689,1,1,3239,0,3
742,136,f4_greyscale,greyscale,9,click,35822,416.466,0.00964862,0,1,2730,0,3
742,137,f4_greyscale,greyscale,9,click,35821,730.52,0.211463,0.25,1,5753,0,3
742,138,f4_greyscale,greyscale,9,click,35828,622.305,0.228871,0.5,0,4223,0,3
742,139,f4_greyscale,greyscale,9,click,35827,107.363,0.666959,0.75,1,8457,0,3
742,140,f4_greyscale,greyscale,9,click,35824,233.387,0.978417,1,1,7249,0,3
742,141,f4_cubehelix,cubehelix,9,click,35652,220.581,0.0325131,0,1,3079,0,3
742,142,f4_cubehelix,cubehelix,9,click,35735,394.427,0.243761,0.25,1,3930,0,3
742,143,f4_cubehelix,cubehelix,9,click,35738,234.291,0.408163,0.5,1,6968,0,3
742,144,f4_cubehelix,cubehelix,9,click,35732,193.277,0.753264,0.75,1,5146,0,3
742,145,f4_cubehelix,cubehelix,9,click,35727,241.506,0.923675,1,1,173490,0,3
742,146,f4_rainbow,rainbow,9,click,35584,401.12,0.0252901,0,1,8196,0,3
742,147,f4_rainbow,rainbow,9,click,35579,514.444,0.283406,0.25,1,3665,0,3
742,148,f4_rainbow,rainbow,9,click,35581,503.313,0.473531,0.5,1,4516,0,3
742,149,f4_rainbow,rainbow,9,click,35573,742.611,0.731279,0.75,1,5187,0,3
742,150,f4_rainbow,rainbow,9,click,35576,232.246,0.965091,1,1,3818,0,3
742,181,f5_greyscale,greyscale,11,click,35833,441.272,0.0158479,0,1,3817,0,3
742,182,f5_greyscale,greyscale,11,click,35831,324.385,0.151005,0.25,1,5198,0,3
742,183,f5_greyscale,greyscale,11,click,35840,548.344,0.308404,0.5,0,4709,0,3
742,184,f5_greyscale,greyscale,11,click,35834,501.274,0.436638,0.75,0,5663,0,3
742,185,f5_greyscale,greyscale,11,click,35838,513.577,0.913207,1,1,7873,0,3
742,186,f5_cubehelix,cubehelix,11,click,35741,351.395,0.0173911,0,1,3199,0,3
742,187,f5_cubehelix,cubehelix,11,click,35755,607.4,0.259774,0.25,1,3497,0,3
742,188,f5_cubehelix,cubehelix,11,click,35757,603.314,0.37479,0.5,0,4957,0,3
742,189,f5_cubehelix,cubehelix,11,click,35752,295.306,0.763526,0.75,1,5045,0,3
742,190,f5_cubehelix,cubehelix,11,click,35750,489.92,0.963429,1,1,3139,0,3
742,191,f5_rainbow,rainbow,11,click,35587,603.12,0.007585,0,1,6009,0,3
742,192,f5_rainbow,rainbow,11,click,35589,385.617,0.246517,0.25,1,7233,0,3
742,193,f5_rainbow,rainbow,11,click,35592,83.452,0.515837,0.5,1,5797,0,3
742,194,f5_rainbow,rainbow,11,click,35595,320.369,0.760972,0.75,1,3529,0,3
742,195,f5_rainbow,rainbow,11,click,35598,46.49,0.970521,1,1,5829,0,3
743,1,f1_greyscale,greyscale,3,click,35716,288.347,0.00979765,0,1,6656,0,5
743,2,f1_greyscale,greyscale,3,click,35695,333.362,0.00774862,0.25,0,23170,0,5
743,3,f1_greyscale,greyscale,3,click,35703,264.401,0.017772,0.5,0,15407,0,5
743,4,f1_greyscale,greyscale,3,click,35726,587.229,0.625262,0.75,0,11469,0,5
743,5,f1_greyscale,greyscale,3,click,35711,478.245,0.986363,1,1,7110,0,5
743,6,f1_cubehelix,cubehelix,3,click,36097,483.275,0.00896554,0,1,7562,0,5
743,7,f1_cubehelix,cubehelix,3,click,36084,638.343,0.181067,0.25,1,26047,0,5
743,8,f1_cubehelix,cubehelix,3,click,36093,477.42,0.47169,0.5,1,12639,0,5
743,9,f1_cubehelix,cubehelix,3,click,36090,274.379,0.768833,0.75,1,19375,0,5
743,10,f1_cubehelix,cubehelix,3,click,36088,325.372,0.997442,1,1,5609,0,5
743,11,f1_rainbow,rainbow,3,click,36002,309.254,0.00244419,0,1,123829,0,5
743,12,f1_rainbow,rainbow,3,click,36009,752.43,0.268423,0.25,1,8140,0,5
743,13,f1_rainbow,rainbow,3,click,35973,742.38,0.489906,0.5,1,18626,0,5
743,14,f1_rainbow,rainbow,3,click,36004,608.351,0.750843,0.75,1,7187,0,5
743,15,f1_rainbow,rainbow,3,click,35979,493.372,0.997952,1,1,19672,0,5
743,46,f2_greyscale,greyscale,5,click,35814,448.373,0.00296003,0,1,10233,0,5
743,47,f2_greyscale,greyscale,5,click,35804,635.573,0.0713217,0.25,0,21015,0,5
743,48,f2_greyscale,greyscale,5,click,35789,687.425,0.239937,0.5,0,65437,0,5
743,49,f2_greyscale,greyscale,5,click,35736,297.226,0.478624,0.75,0,14906,0,5
743,50,f2_greyscale,greyscale,5,click,35746,366.287,0.969891,1,1,12344,0,5
743,51,f2_cubehelix,cubehelix,5,click,36116,352.263,0.00494033,0,1,16719,0,5
743,52,f2_cubehelix,cubehelix,5,click,36111,239.429,0.159414,0.25,1,16469,0,5
743,53,f2_cubehelix,cubehelix,5,click,36108,603.359,0.472731,0.5,1,27968,0,5
743,54,f2_cubehelix,cubehelix,5,click,36104,537.346,0.697055,0.75,1,25313,0,5
743,55,f2_cubehelix,cubehelix,5,click,36119,450.335,0.969006,1,1,5077,0,5
743,56,f2_rainbow,rainbow,5,click,36018,454.256,0.00114507,0,1,15282,0,5
743,57,f2_rainbow,rainbow,5,click,36011,694.406,0.271724,0.25,1,7609,0,5
743,58,f2_rainbow,rainbow,5,click,36021,363.21,0.48929,0.5,1,7265,0,5
743,59,f2_rainbow,rainbow,5,click,36020,287.311,0.769108,0.75,1,11516,0,5
743,60,f2_rainbow,rainbow,5,click,36014,772.33,0.942845,1,1,6531,0,5
743,91,f3_greyscale,greyscale,7,click,35870,242.48,0.0147837,0,1,22765,0,5
743,92,f3_greyscale,greyscale,7,click,35862,234.11,0.0927461,0.25,0,22312,0,5
743,93,f3_greyscale,greyscale,7,click,35855,735.324,0.248151,0.5,0,139922,0,5
743,94,f3_greyscale,greyscale,7,click,35820,450.393,0.560163,0.75,0,13047,0,5
743,95,f3_greyscale,greyscale,7,click,35875,449.336,0.964738,1,1,14375,0,5
743,96,f3_cubehelix,cubehelix,7,click,36134,721.337,0.00377587,0,1,9610,0,5
743,97,f3_cubehelix,cubehelix,7,click,36124,317.446,0.112679,0.25,0,13219,0,5
743,98,f3_cubehelix,cubehelix,7,click,36147,659.61,0.539862,0.5,1,20688,0,5
743,99,f3_cubehelix,cubehelix,7,click,36127,383.271,0.741027,0.75,1,9453,0,5
743,100,f3_cubehelix,cubehelix,7,click,36130,363.289,0.984216,1,1,7686,0,5
743,101,f3_rainbow,rainbow,7,click,36025,98.333,0.00619053,0,1,5563,0,5
743,102,f3_rainbow,rainbow,7,click,36024,345.13,0.265602,0.25,1,5719,0,5
743,103,f3_rainbow,rainbow,7,click,36029,431.181,0.505309,0.5,1,26812,0,5
743,104,f3_rainbow,rainbow,7,click,36038,195.397,0.749371,0.75,1,8906,0,5
743,105,f3_rainbow,rainbow,7,click,36033,457.294,0.995766,1,1,7329,0,5
743,136,f4_greyscale,greyscale,9,click,35889,566.121,0.963961,0,0,10641,0,5
743,137,f4_greyscale,greyscale,9,click,35895,440.337,0.184913,0.25,1,15079,0,5
743,138,f4_greyscale,greyscale,9,click,35902,435.332,0.161167,0.5,0,21061,0,5
743,139,f4_greyscale,greyscale,9,click,35882,718.77,0.32077,0.75,0,11405,0,5
743,140,f4_greyscale,greyscale,9,click,35906,231.383,0.962614,1,1,7329,0,5
743,141,f4_cubehelix,cubehelix,9,click,36155,182.556,0.032011,0,1,11202,0,5
743,142,f4_cubehelix,cubehelix,9,click,36166,601.154,0.318199,0.25,1,41219,0,5
743,143,f4_cubehelix,cubehelix,9,click,36158,533.118,0.51676,0.5,1,10265,0,5
743,144,f4_cubehelix,cubehelix,9,click,36152,284.47,0.759054,0.75,1,14547,0,5
743,145,f4_cubehelix,cubehelix,9,click,36160,585.244,1,1,1,5516,0,5
743,146,f4_rainbow,rainbow,9,click,36040,404.156,0.00797075,0,1,6891,0,5
743,147,f4_rainbow,rainbow,9,click,36055,693.77,0.248061,0.25,1,16811,0,5
743,148,f4_rainbow,rainbow,9,click,36058,545.298,0.451362,0.5,1,5500,0,5
743,149,f4_rainbow,rainbow,9,click,36043,321.228,0.75083,0.75,1,8563,0,5
743,150,f4_rainbow,rainbow,9,click,36050,563.505,0.998209,1,1,17516,0,5
743,181,f5_greyscale,greyscale,11,click,35969,698.182,0.0413574,0,1,11405,0,5
743,182,f5_greyscale,greyscale,11,click,35941,415.172,0.259547,0.25,1,11891,0,5
743,183,f5_greyscale,greyscale,11,click,35931,131.259,0.272608,0.5,0,106623,0,5
743,184,f5_greyscale,greyscale,11,click,35964,178.313,0.296416,0.75,0,153579,0,5
743,185,f5_greyscale,greyscale,11,click,35936,594.19,0.94998,1,1,24985,0,5
743,186,f5_cubehelix,cubehelix,11,click,36168,356.376,0.0193676,0,1,6860,0,5
743,187,f5_cubehelix,cubehelix,11,click,36193,748.329,0.29092,0.25,1,14500,0,5
743,188,f5_cubehelix,cubehelix,11,click,36174,348.532,0.486607,0.5,1,14422,0,5
